[0;34m📥 Dependency downloads[0m
2026-04-26T10:25:32.686-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable	{"room": "mytestroom", "roomID": "RM_jpCyjuww5zr9", "participant": "c2", "participantID": "PA_2As7gtHgvvEM", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:32.690-0700	INFO	livekit	client/client.go:550	received server answer	{"participant": "c2", "answer": "v=0\r\no=- 5778956792894204945 1777224333 IN IP4 0.0.0.0\r\ns=-\r\nt=0 0\r\na=msid-semantic:WMS *\r\na=fingerprint:sha-256 85:4B:D1:08:2E:29:39:96:1C:AE:6B:0A:AC:50:78:81:5B:6C:62:A9:A5:8D:B4:46:AF:43:6F:F1:B3:06:E4:5E\r\na=extmap-allow-mixed\r\na=group:BUNDLE 0 1\r\nm=application 9 UDP/DTLS/SCTP webrtc-datachannel\r\nc=IN IP4 0.0.0.0\r\na=setup:active\r\na=mid:0\r\na=sendrecv\r\na=sctp-port:5000\r\na=max-message-size:65535\r\na=ice-ufrag:CuoHYInQVHnnHknE\r\na=ice-pwd:EIqcfogXhfToDnzViwxyiawqvgFuSWxU\r\na=candidate:4167977883 1 udp 2130706431 172.17.0.5 59562 typ host ufrag CuoHYInQVHnnHknE\r\na=candidate:4167977883 2 udp 2130706431 172.17.0.5 59562 typ host ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 50996 typ srflx raddr 0.0.0.0 rport 50996 ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 50996 typ srflx raddr 0.0.0.0 rp
ort 50996 ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 55281 typ srflx raddr 0.0.0.0 rport 55281 ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 55281 typ srflx raddr 0.0.0.0 rport 55281 ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 52819 typ srflx raddr 0.0.0.0 rport 52819 ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 52819 typ srflx raddr 0.0.0.0 rport 52819 ufrag CuoHYInQVHnnHknE\r\na=candidate:1167932027 1 tcp 1671430143 172.17.0.5 7881 typ host tcptype passive ufrag CuoHYInQVHnnHknE\r\na=candidate:1167932027 2 tcp 1671430143 172.17.0.5 7881 typ host tcptype passive ufrag CuoHYInQVHnnHknE\r\na=end-of-candidates\r\nm=audio 9 UDP/TLS/RTP/SAVPF 111\r\nc=IN IP4 0.0.0.0\r\na=setup:active\r\na=mid:1\r\na=ice-ufrag:CuoHYInQVHnnHknE\r\na=ice-pwd:EIqcfogXhfToDnzViwxyiawqvgFuSWxU\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:111 opus/48000/2\r\na=fmtp:111 minptime=10;useinbandfe
c=1\r\na=ssrc:3728374793 cname:PA_RxeVGkorfxZV|TR_ABUpAmeK8Na6y\r\na=ssrc:3728374793 msid:PA_RxeVGkorfxZV|TR_ABUpAmeK8Na6y TR_ABUpAmeK8Na6y\r\na=ssrc:3728374793 mslabel:PA_RxeVGkorfxZV|TR_ABUpAmeK8Na6y\r\na=ssrc:3728374793 label:TR_ABUpAmeK8Na6y\r\na=msid:PA_RxeVGkorfxZV|TR_ABUpAmeK8Na6y TR_ABUpAmeK8Na6y\r\na=sendonly\r\n"}
2026-04-26T10:25:32.691-0700	INFO	livekit	client/client.go:1183	handling server answer	{"participant": "c2"}
2026-04-26T10:25:32.691-0700	INFO	livekit	client/client.go:629	received media sections requirement	{"participant": "c2", "numAudios": 0, "numVideos": 1}
2026-04-26T10:25:32.692-0700	INFO	livekit	client/client.go:1206	added transceiver of kind	{"participant": "c2", "kind": "video"}
2026-04-26T10:25:32.693-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable
2026-04-26T10:25:32.694-0700	INFO	livekit.pion.ice	v4@v4.2.2/agent.go:1117	Ignoring remote candidate with disabled network type tcp4: tcp4 host 172.17.0.5:7881 (resolved: 172.17.0.5:7881)
2026-04-26T10:25:32.695-0700	INFO	livekit	client/client.go:1276	client added track	{"participant": "c2", "participantID": "PA_2As7gtHgvvEM", "publisherID": "PA_RxeVGkorfxZV", "trackID": "TR_ABUpAmeK8Na6y", "codec": {"MimeType":"","ClockRate":0,"Channels":0,"SDPFmtpLine":"","RTCPFeedback":null,"PayloadType":0}, "ssrc": 3728374793}
2026-04-26T10:25:32.695-0700	INFO	livekit.pion.ice	v4@v4.2.2/agent.go:1117	Ignoring remote candidate with disabled network type tcp4: tcp4 host 172.17.0.5:7881 (resolved: 172.17.0.5:7881)
2026-04-26T10:25:32.697-0700	INFO	livekit	client/client.go:1320	consumed from participant	{"participant": "c2", "participantID": "PA_2As7gtHgvvEM", "publisherID": "PA_RxeVGkorfxZV", "trackID": "TR_ABUpAmeK8Na6y", "size": 17}
2026-04-26T10:25:32.824-0700	INFO	livekit	client/client.go:629	received media sections requirement	{"participant": "c2", "numAudios": 0, "numVideos": 0}
2026-04-26T10:25:32.837-0700	INFO	livekit.pion.ice	v4@v4.2.2/agent.go:746	Setting new connection state: Closed
2026-04-26T10:25:32.837-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:512	ICE connection state changed: closed
2026-04-26T10:25:32.837-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:526	peer connection state changed: closed
2026-04-26T10:25:32.837-0700	ERROR	livekit	client/client.go:488	error while reading	{"error": "websocket: close 1000 (normal)"}
github.com/livekit/livekit-server/test/client.(*RTCClient).Run
	/workspace/test/client/client.go:488
2026-04-26T10:25:32.839-0700	INFO	livekit.pion.ice	v4@v4.2.2/agent.go:746	Setting new connection state: Closed
2026-04-26T10:25:32.839-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:512	ICE connection state changed: closed
2026-04-26T10:25:32.839-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:526	peer connection state changed: closed
2026-04-26T10:25:32.839-0700	ERROR	livekit	client/client.go:488	error while reading	{"error": "websocket: close 1000 (normal)"}
github.com/livekit/livekit-server/test/client.(*RTCClient).Run
	/workspace/test/client/client.go:488
2026-04-26T10:25:32.844-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-local-offer
2026-04-26T10:25:32.846-0700	INFO	livekit	client/client.go:1222	starting negotiation	{"participant": "c2"}
2026-04-26T10:25:32.846-0700	INFO	livekit	client/client.go:1223	sending publisher offer	{"participant": "c2", "offer": {"type":"offer","sdp":"v=0\r\no=- 2655674779886131456 1777224334 IN IP4 0.0.0.0\r\ns=-\r\nt=0 0\r\na=msid-semantic:WMS *\r\na=fingerprint:sha-256 B4:24:42:22:A2:7E:B5:55:87:21:AB:75:B1:44:FC:D7:F5:F2:72:95:AB:ED:B3:F6:A3:77:C6:70:52:4E:59:74\r\na=extmap-allow-mixed\r\na=group:BUNDLE 0 1 2\r\nm=application 9 UDP/DTLS/SCTP webrtc-datachannel\r\nc=IN IP4 0.0.0.0\r\na=setup:actpass\r\na=mid:0\r\na=sendrecv\r\na=sctp-port:5000\r\na=max-message-size:1073741823\r\na=ice-ufrag:bYhUGOhWOuMmIynW\r\na=ice-pwd:SIMHvqQjxQwTdsOALsYnPaIWQiKxNwxs\r\na=candidate:4167977883 1 udp 2130706431 172.17.0.5 45885 typ host ufrag bYhUGOhWOuMmIynW\r\na=candidate:4167977883 2 udp 2130706431 172.17.0.5 45885 typ host ufrag bYhUGOhWOuMmIynW\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 49600 typ srflx raddr 0.0.0.0 rport 49600 ufrag bYhUGOhWOuMmIynW\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 4
9600 typ srflx raddr 0.0.0.0 rport 49600 ufrag bYhUGOhWOuMmIynW\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 60220 typ srflx raddr 0.0.0.0 rport 60220 ufrag bYhUGOhWOuMmIynW\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 60220 typ srflx raddr 0.0.0.0 rport 60220 ufrag bYhUGOhWOuMmIynW\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 50771 typ srflx raddr 0.0.0.0 rport 50771 ufrag bYhUGOhWOuMmIynW\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 50771 typ srflx raddr 0.0.0.0 rport 50771 ufrag bYhUGOhWOuMmIynW\r\na=end-of-candidates\r\nm=audio 9 UDP/TLS/RTP/SAVPF 111\r\nc=IN IP4 0.0.0.0\r\na=setup:actpass\r\na=mid:1\r\na=ice-ufrag:bYhUGOhWOuMmIynW\r\na=ice-pwd:SIMHvqQjxQwTdsOALsYnPaIWQiKxNwxs\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:111 opus/48000/2\r\na=fmtp:111 minptime=10;useinbandfec=1\r\na=recvonly\r\nm=video 9 UDP/TLS/RTP/SAVPF 96 125 108\r\nc=IN IP4 0.0.0.0\r\na=setup:actpass\r\na=mid:2\r\na=ice-ufrag:bYhUGOhWOuMmIynW\r\na=ice-pwd:SIMHvqQjxQwTdsOALsYnPaIWQiK
xNwxs\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:96 VP8/90000\r\na=rtpmap:125 H264/90000\r\na=fmtp:125 level-asymmetry-allowed=1;packetization-mode=0;profile-level-id=42e01f\r\na=rtpmap:108 H264/90000\r\na=fmtp:108 level-asymmetry-allowed=1;packetization-mode=1;profile-level-id=42e01f\r\na=recvonly\r\n"}, "midToTrackID": {}}
2026-04-26T10:25:32.851-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-remote-offer	{"room": "mytestroom", "roomID": "RM_jpCyjuww5zr9", "participant": "c2", "participantID": "PA_2As7gtHgvvEM", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:32.854-0700	INFO	livekit.agents	service/agentservice.go:407	assigned job to worker	{"jobID": "AJ_JVjUFTvpmmHu", "namespace": "default", "agentName": "", "jobType": "JT_PUBLISHER", "room": "mytestroom", "roomID": "RM_jpCyjuww5zr9", "participant": "c1", "workerID": "AW_QQ6NFu5rdqtz", "apiKey": "apikey"}
2026-04-26T10:25:32.859-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable	{"room": "mytestroom", "roomID": "RM_jpCyjuww5zr9", "participant": "c2", "participantID": "PA_2As7gtHgvvEM", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:32.863-0700	INFO	livekit	client/client.go:550	received server answer	{"participant": "c2", "answer": "v=0\r\no=- 5778956792894204945 1777224334 IN IP4 0.0.0.0\r\ns=-\r\nt=0 0\r\na=msid-semantic:WMS *\r\na=fingerprint:sha-256 85:4B:D1:08:2E:29:39:96:1C:AE:6B:0A:AC:50:78:81:5B:6C:62:A9:A5:8D:B4:46:AF:43:6F:F1:B3:06:E4:5E\r\na=extmap-allow-mixed\r\na=group:BUNDLE 0 1 2\r\nm=application 9 UDP/DTLS/SCTP webrtc-datachannel\r\nc=IN IP4 0.0.0.0\r\na=setup:active\r\na=mid:0\r\na=sendrecv\r\na=sctp-port:5000\r\na=max-message-size:65535\r\na=ice-ufrag:CuoHYInQVHnnHknE\r\na=ice-pwd:EIqcfogXhfToDnzViwxyiawqvgFuSWxU\r\na=candidate:4167977883 1 udp 2130706431 172.17.0.5 59562 typ host ufrag CuoHYInQVHnnHknE\r\na=candidate:4167977883 2 udp 2130706431 172.17.0.5 59562 typ host ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 50996 typ srflx raddr 0.0.0.0 rport 50996 ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 50996 typ srflx raddr 0.0.0.0
rport 50996 ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 55281 typ srflx raddr 0.0.0.0 rport 55281 ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 55281 typ srflx raddr 0.0.0.0 rport 55281 ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 52819 typ srflx raddr 0.0.0.0 rport 52819 ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 52819 typ srflx raddr 0.0.0.0 rport 52819 ufrag CuoHYInQVHnnHknE\r\na=candidate:1167932027 1 tcp 1671430143 172.17.0.5 7881 typ host tcptype passive ufrag CuoHYInQVHnnHknE\r\na=candidate:1167932027 2 tcp 1671430143 172.17.0.5 7881 typ host tcptype passive ufrag CuoHYInQVHnnHknE\r\na=end-of-candidates\r\nm=audio 9 UDP/TLS/RTP/SAVPF 111\r\nc=IN IP4 0.0.0.0\r\na=setup:active\r\na=mid:1\r\na=ice-ufrag:CuoHYInQVHnnHknE\r\na=ice-pwd:EIqcfogXhfToDnzViwxyiawqvgFuSWxU\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:111 opus/48000/2\r\na=fmtp:111 minptime=10;useinband
fec=1\r\na=ssrc:3728374793 cname:PA_RxeVGkorfxZV|TR_ABUpAmeK8Na6y\r\na=ssrc:3728374793 msid:PA_RxeVGkorfxZV|TR_ABUpAmeK8Na6y TR_ABUpAmeK8Na6y\r\na=ssrc:3728374793 mslabel:PA_RxeVGkorfxZV|TR_ABUpAmeK8Na6y\r\na=ssrc:3728374793 label:TR_ABUpAmeK8Na6y\r\na=msid:PA_RxeVGkorfxZV|TR_ABUpAmeK8Na6y TR_ABUpAmeK8Na6y\r\na=sendonly\r\nm=video 9 UDP/TLS/RTP/SAVPF 96 125 108\r\nc=IN IP4 0.0.0.0\r\na=setup:active\r\na=mid:2\r\na=ice-ufrag:CuoHYInQVHnnHknE\r\na=ice-pwd:EIqcfogXhfToDnzViwxyiawqvgFuSWxU\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:96 VP8/90000\r\na=rtpmap:125 H264/90000\r\na=fmtp:125 level-asymmetry-allowed=1;packetization-mode=0;profile-level-id=42e01f\r\na=rtpmap:108 H264/90000\r\na=fmtp:108 level-asymmetry-allowed=1;packetization-mode=1;profile-level-id=42e01f\r\na=ssrc:771725102 cname:PA_RxeVGkorfxZV|TR_VdLLZysKsfdmR\r\na=ssrc:771725102 msid:PA_RxeVGkorfxZV|TR_VdLLZysKsfdmR TR_VdLLZysKsfdmR\r\na=ssrc:771725102 mslabel:PA_RxeVGkorfxZV|TR_VdLLZysKsfdmR\r\na=ssrc:771725102 label:TR_VdLLZysKsfdmR\r\na=msid:PA_Rxe
VGkorfxZV|TR_VdLLZysKsfdmR TR_VdLLZysKsfdmR\r\na=sendonly\r\n"}
2026-04-26T10:25:32.863-0700	INFO	livekit	client/client.go:1183	handling server answer	{"participant": "c2"}
2026-04-26T10:25:32.865-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable
2026-04-26T10:25:32.867-0700	INFO	livekit.pion.ice	v4@v4.2.2/agent.go:1117	Ignoring remote candidate with disabled network type tcp4: tcp4 host 172.17.0.5:7881 (resolved: 172.17.0.5:7881)
2026-04-26T10:25:32.867-0700	INFO	livekit.pion.ice	v4@v4.2.2/agent.go:1117	Ignoring remote candidate with disabled network type tcp4: tcp4 host 172.17.0.5:7881 (resolved: 172.17.0.5:7881)
2026-04-26T10:25:32.868-0700	INFO	livekit	client/client.go:1276	client added track	{"participant": "c2", "participantID": "PA_2As7gtHgvvEM", "publisherID": "PA_RxeVGkorfxZV", "trackID": "TR_VdLLZysKsfdmR", "codec": {"MimeType":"","ClockRate":0,"Channels":0,"SDPFmtpLine":"","RTCPFeedback":null,"PayloadType":0}, "ssrc": 771725102}
2026-04-26T10:25:32.875-0700	INFO	livekit	client/client.go:1320	consumed from participant	{"participant": "c2", "participantID": "PA_2As7gtHgvvEM", "publisherID": "PA_RxeVGkorfxZV", "trackID": "TR_VdLLZysKsfdmR", "size": 20}
2026-04-26T10:25:33.068-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-local-offer
2026-04-26T10:25:33.070-0700	INFO	livekit	client/client.go:1222	starting negotiation	{"participant": "c2"}
2026-04-26T10:25:33.070-0700	INFO	livekit	client/client.go:1223	sending publisher offer	{"participant": "c2", "offer": {"type":"offer","sdp":"v=0\r\no=- 2655674779886131456 1777224335 IN IP4 0.0.0.0\r\ns=-\r\nt=0 0\r\na=msid-semantic:WMS *\r\na=fingerprint:sha-256 B4:24:42:22:A2:7E:B5:55:87:21:AB:75:B1:44:FC:D7:F5:F2:72:95:AB:ED:B3:F6:A3:77:C6:70:52:4E:59:74\r\na=extmap-allow-mixed\r\na=group:BUNDLE 0 1 2\r\nm=application 9 UDP/DTLS/SCTP webrtc-datachannel\r\nc=IN IP4 0.0.0.0\r\na=setup:actpass\r\na=mid:0\r\na=sendrecv\r\na=sctp-port:5000\r\na=max-message-size:1073741823\r\na=ice-ufrag:bYhUGOhWOuMmIynW\r\na=ice-pwd:SIMHvqQjxQwTdsOALsYnPaIWQiKxNwxs\r\na=candidate:4167977883 1 udp 2130706431 172.17.0.5 45885 typ host ufrag bYhUGOhWOuMmIynW\r\na=candidate:4167977883 2 udp 2130706431 172.17.0.5 45885 typ host ufrag bYhUGOhWOuMmIynW\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 49600 typ srflx raddr 0.0.0.0 rport 49600 ufrag bYhUGOhWOuMmIynW\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 4
9600 typ srflx raddr 0.0.0.0 rport 49600 ufrag bYhUGOhWOuMmIynW\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 60220 typ srflx raddr 0.0.0.0 rport 60220 ufrag bYhUGOhWOuMmIynW\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 60220 typ srflx raddr 0.0.0.0 rport 60220 ufrag bYhUGOhWOuMmIynW\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 50771 typ srflx raddr 0.0.0.0 rport 50771 ufrag bYhUGOhWOuMmIynW\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 50771 typ srflx raddr 0.0.0.0 rport 50771 ufrag bYhUGOhWOuMmIynW\r\na=end-of-candidates\r\nm=audio 9 UDP/TLS/RTP/SAVPF 111\r\nc=IN IP4 0.0.0.0\r\na=setup:actpass\r\na=mid:1\r\na=ice-ufrag:bYhUGOhWOuMmIynW\r\na=ice-pwd:SIMHvqQjxQwTdsOALsYnPaIWQiKxNwxs\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:111 opus/48000/2\r\na=fmtp:111 minptime=10;useinbandfec=1\r\na=ssrc:2633019568 cname:micro\r\na=ssrc:2633019568 msid:micro audio\r\na=ssrc:2633019568 mslabel:micro\r\na=ssrc:2633019568 label:audio\r\na=msid:micro audio\r\na=sendrecv\r\n
m=video 9 UDP/TLS/RTP/SAVPF 96 125 108\r\nc=IN IP4 0.0.0.0\r\na=setup:actpass\r\na=mid:2\r\na=ice-ufrag:bYhUGOhWOuMmIynW\r\na=ice-pwd:SIMHvqQjxQwTdsOALsYnPaIWQiKxNwxs\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:96 VP8/90000\r\na=rtpmap:125 H264/90000\r\na=fmtp:125 level-asymmetry-allowed=1;packetization-mode=0;profile-level-id=42e01f\r\na=rtpmap:108 H264/90000\r\na=fmtp:108 level-asymmetry-allowed=1;packetization-mode=1;profile-level-id=42e01f\r\na=ssrc:864150299 cname:webcam\r\na=ssrc:864150299 msid:webcam video\r\na=ssrc:864150299 mslabel:webcam\r\na=ssrc:864150299 label:video\r\na=msid:webcam video\r\na=sendrecv\r\n"}, "midToTrackID": {"1":"audio","2":"video"}}
2026-04-26T10:25:33.075-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-remote-offer	{"room": "mytestroom", "roomID": "RM_jpCyjuww5zr9", "participant": "c2", "participantID": "PA_2As7gtHgvvEM", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:33.081-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable	{"room": "mytestroom", "roomID": "RM_jpCyjuww5zr9", "participant": "c2", "participantID": "PA_2As7gtHgvvEM", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:33.085-0700	INFO	livekit	client/client.go:550	received server answer	{"participant": "c2", "answer": "v=0\r\no=- 5778956792894204945 1777224335 IN IP4 0.0.0.0\r\ns=-\r\nt=0 0\r\na=msid-semantic:WMS *\r\na=fingerprint:sha-256 85:4B:D1:08:2E:29:39:96:1C:AE:6B:0A:AC:50:78:81:5B:6C:62:A9:A5:8D:B4:46:AF:43:6F:F1:B3:06:E4:5E\r\na=extmap-allow-mixed\r\na=group:BUNDLE 0 1 2\r\nm=application 9 UDP/DTLS/SCTP webrtc-datachannel\r\nc=IN IP4 0.0.0.0\r\na=setup:active\r\na=mid:0\r\na=sendrecv\r\na=sctp-port:5000\r\na=max-message-size:65535\r\na=ice-ufrag:CuoHYInQVHnnHknE\r\na=ice-pwd:EIqcfogXhfToDnzViwxyiawqvgFuSWxU\r\na=candidate:4167977883 1 udp 2130706431 172.17.0.5 59562 typ host ufrag CuoHYInQVHnnHknE\r\na=candidate:4167977883 2 udp 2130706431 172.17.0.5 59562 typ host ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 50996 typ srflx raddr 0.0.0.0 rport 50996 ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 50996 typ srflx raddr 0.0.0.0
rport 50996 ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 55281 typ srflx raddr 0.0.0.0 rport 55281 ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 55281 typ srflx raddr 0.0.0.0 rport 55281 ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 52819 typ srflx raddr 0.0.0.0 rport 52819 ufrag CuoHYInQVHnnHknE\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 52819 typ srflx raddr 0.0.0.0 rport 52819 ufrag CuoHYInQVHnnHknE\r\na=candidate:1167932027 1 tcp 1671430143 172.17.0.5 7881 typ host tcptype passive ufrag CuoHYInQVHnnHknE\r\na=candidate:1167932027 2 tcp 1671430143 172.17.0.5 7881 typ host tcptype passive ufrag CuoHYInQVHnnHknE\r\na=end-of-candidates\r\nm=audio 9 UDP/TLS/RTP/SAVPF 111\r\nc=IN IP4 0.0.0.0\r\na=setup:active\r\na=mid:1\r\na=ice-ufrag:CuoHYInQVHnnHknE\r\na=ice-pwd:EIqcfogXhfToDnzViwxyiawqvgFuSWxU\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:111 opus/48000/2\r\na=fmtp:111 minptime=10;useinband
fec=1;usedtx=1\r\na=ssrc:3728374793 cname:PA_RxeVGkorfxZV|TR_ABUpAmeK8Na6y\r\na=ssrc:3728374793 msid:PA_RxeVGkorfxZV|TR_ABUpAmeK8Na6y TR_ABUpAmeK8Na6y\r\na=ssrc:3728374793 mslabel:PA_RxeVGkorfxZV|TR_ABUpAmeK8Na6y\r\na=ssrc:3728374793 label:TR_ABUpAmeK8Na6y\r\na=msid:PA_RxeVGkorfxZV|TR_ABUpAmeK8Na6y TR_ABUpAmeK8Na6y\r\na=sendrecv\r\nm=video 9 UDP/TLS/RTP/SAVPF 96 125 108\r\nc=IN IP4 0.0.0.0\r\na=setup:active\r\na=mid:2\r\na=ice-ufrag:CuoHYInQVHnnHknE\r\na=ice-pwd:EIqcfogXhfToDnzViwxyiawqvgFuSWxU\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:96 VP8/90000\r\na=rtpmap:125 H264/90000\r\na=fmtp:125 level-asymmetry-allowed=1;packetization-mode=0;profile-level-id=42e01f\r\na=rtpmap:108 H264/90000\r\na=fmtp:108 level-asymmetry-allowed=1;packetization-mode=1;profile-level-id=42e01f\r\na=ssrc:771725102 cname:PA_RxeVGkorfxZV|TR_VdLLZysKsfdmR\r\na=ssrc:771725102 msid:PA_RxeVGkorfxZV|TR_VdLLZysKsfdmR TR_VdLLZysKsfdmR\r\na=ssrc:771725102 mslabel:PA_RxeVGkorfxZV|TR_VdLLZysKsfdmR\r\na=ssrc:771725102 label:TR_VdLLZysKsfdmR\r\na=ms
id:PA_RxeVGkorfxZV|TR_VdLLZysKsfdmR TR_VdLLZysKsfdmR\r\na=sendrecv\r\n"}
2026-04-26T10:25:33.085-0700	INFO	livekit	client/client.go:1183	handling server answer	{"participant": "c2"}
2026-04-26T10:25:33.085-0700	INFO	livekit.pub	rtc/participant.go:2274	mediaTrack published	{"room": "mytestroom", "roomID": "RM_jpCyjuww5zr9", "participant": "c2", "participantID": "PA_2As7gtHgvvEM", "remote": false, "kind": "audio", "trackID": "TR_AXquDczvrbjPs", "webrtcTrackID": "audio", "rid": "", "ssrc": 2633019568, "rtxSsrc": 0, "mime": "audio/opus", "trackInfo": {"sid": "TR_AXquDczvrbjPs", "type": "AUDIO", "name": "<redacted>", "source": "UNKNOWN", "mimeType": "audio/opus", "mid": "1", "codecs": [{"mimeType": "audio/opus", "mid": "1", "cid": "audio", "videoLayerMode": "MODE_UNUSED"}], "encryption": "NONE", "stream": "unknown", "version": {"unixMicro": 1777224333082494}, "backupCodecPolicy": "SIMULCAST"}, "fromSdp": true, "isReceiverAdded": true, "sdpRids": ["", "", ""]}
2026-04-26T10:25:33.088-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable
2026-04-26T10:25:33.090-0700	INFO	livekit.pion.ice	v4@v4.2.2/agent.go:1117	Ignoring remote candidate with disabled network type tcp4: tcp4 host 172.17.0.5:7881 (resolved: 172.17.0.5:7881)
